id,cacode,data_year,election_year,name_en,name_zh,constituency_id,voters,new_voters
1146,M08,2017,2015,Shap  Pat  Heung  East,十八鄉東,1870,"{""M"":  {""18-20"":  114,  ""21-25"":  245,  ""26-30"":  255,  ""31-35"":  313,  ""36-40"":  361,  ""41-45"":  371,  ""46-50"":  353,  ""51-55"":  461,  ""56-60"":  427,  ""61-65"":  328,  ""66-70"":  227,  ""71+"":  395},  ""F"":  {""18-20"":  95,  ""21-25"":  183,  ""26-30"":  211,  ""31-35"":  288,  ""36-40"":  297,  ""41-45"":  322,  ""46-50"":  307,  ""51-55"":  413,  ""56-60"":  345,  ""61-65"":  234,  ""66-70"":  175,  ""71+"":  363}}","{""M"":  {""18-20"":  47,  ""21-25"":  7,  ""26-30"":  7,  ""31-35"":  8,  ""36-40"":  5,  ""41-45"":  4,  ""46-50"":  1,  ""51-55"":  10,  ""56-60"":  5,  ""61-65"":  4,  ""66-70"":  1,  ""71+"":  2},  ""F"":  {""18-20"":  45,  ""21-25"":  5,  ""26-30"":  5,  ""31-35"":  5,  ""36-40"":  14,  ""41-45"":  9,  ""46-50"":  5,  ""51-55"":  7,  ""56-60"":  6,  ""61-65"":  1,  ""66-70"":  3,  ""71+"":  2}}"
1147,M09,2017,2015,Shap  Pat  Heung  Central,十八鄉中,1871,"{""M"":  {""18-20"":  131,  ""21-25"":  241,  ""26-30"":  304,  ""31-35"":  487,  ""36-40"":  476,  ""41-45"":  425,  ""46-50"":  360,  ""51-55"":  421,  ""56-60"":  438,  ""61-65"":  304,  ""66-70"":  191,  ""71+"":  239},  ""F"":  {""18-20"":  122,  ""21-25"":  271,  ""26-30"":  334,  ""31-35"":  458,  ""36-40"":  460,  ""41-45"":  429,  ""46-50"":  409,  ""51-55"":  442,  ""56-60"":  344,  ""61-65"":  262,  ""66-70"":  162,  ""71+"":  222}}","{""M"":  {""18-20"":  50,  ""21-25"":  7,  ""26-30"":  14,  ""31-35"":  20,  ""36-40"":  12,  ""41-45"":  9,  ""46-50"":  11,  ""51-55"":  10,  ""56-60"":  9,  ""61-65"":  2,  ""66-70"":  3,  ""71+"":  1},  ""F"":  {""18-20"":  33,  ""21-25"":  9,  ""26-30"":  13,  ""31-35"":  17,  ""36-40"":  20,  ""41-45"":  19,  ""46-50"":  13,  ""51-55"":  7,  ""56-60"":  5,  ""61-65"":  2,  ""66-70"":  3,  ""71+"":  5}}"
1148,M10,2017,2015,Shap  Pat  Heung  West,十八鄉西,1872,"{""M"":  {""18-20"":  177,  ""21-25"":  378,  ""26-30"":  384,  ""31-35"":  459,  ""36-40"":  491,  ""41-45"":  505,  ""46-50"":  486,  ""51-55"":  625,  ""56-60"":  640,  ""61-65"":  505,  ""66-70"":  299,  ""71+"":  444},  ""F"":  {""18-20"":  146,  ""21-25"":  340,  ""26-30"":  335,  ""31-35"":  402,  ""36-40"":  437,  ""41-45"":  469,  ""46-50"":  510,  ""51-55"":  674,  ""56-60"":  583,  ""61-65"":  380,  ""66-70"":  258,  ""71+"":  398}}","{""M"":  {""18-20"":  53,  ""21-25"":  6,  ""26-30"":  7,  ""31-35"":  6,  ""36-40"":  11,  ""41-45"":  14,  ""46-50"":  6,  ""51-55"":  10,  ""56-60"":  11,  ""61-65"":  4,  ""66-70"":  3,  ""71+"":  1},  ""F"":  {""18-20"":  61,  ""21-25"":  8,  ""26-30"":  9,  ""31-35"":  15,  ""36-40"":  14,  ""41-45"":  10,  ""46-50"":  9,  ""51-55"":  7,  ""56-60"":  3,  ""61-65"":  6,  ""66-70"":  4,  ""71+"":  3}}"
1149,M11,2017,2015,Ping  Shan  South,屏山南,1873,"{""M"":  {""18-20"":  207,  ""21-25"":  407,  ""26-30"":  405,  ""31-35"":  449,  ""36-40"":  498,  ""41-45"":  458,  ""46-50"":  476,  ""51-55"":  698,  ""56-60"":  774,  ""61-65"":  613,  ""66-70"":  374,  ""71+"":  479},  ""F"":  {""18-20"":  208,  ""21-25"":  401,  ""26-30"":  431,  ""31-35"":  431,  ""36-40"":  466,  ""41-45"":  540,  ""46-50"":  533,  ""51-55"":  597,  ""56-60"":  580,  ""61-65"":  415,  ""66-70"":  295,  ""71+"":  392}}","{""M"":  {""18-20"":  63,  ""21-25"":  12,  ""26-30"":  14,  ""31-35"":  14,  ""36-40"":  11,  ""41-45"":  13,  ""46-50"":  10,  ""51-55"":  21,  ""56-60"":  15,  ""61-65"":  19,  ""66-70"":  7,  ""71+"":  6},  ""F"":  {""18-20"":  63,  ""21-25"":  13,  ""26-30"":  16,  ""31-35"":  17,  ""36-40"":  35,  ""41-45"":  24,  ""46-50"":  24,  ""51-55"":  11,  ""56-60"":  11,  ""61-65"":  4,  ""66-70"":  5,  ""71+"":  7}}"
1150,M12,2017,2015,Ping  Shan  Central,屏山中,1874,"{""M"":  {""18-20"":  100,  ""21-25"":  195,  ""26-30"":  198,  ""31-35"":  277,  ""36-40"":  367,  ""41-45"":  346,  ""46-50"":  272,  ""51-55"":  361,  ""56-60"":  408,  ""61-65"":  263,  ""66-70"":  178,  ""71+"":  283},  ""F"":  {""18-20"":  77,  ""21-25"":  178,  ""26-30"":  224,  ""31-35"":  251,  ""36-40"":  324,  ""41-45"":  358,  ""46-50"":  305,  ""51-55"":  337,  ""56-60"":  313,  ""61-65"":  234,  ""66-70"":  136,  ""71+"":  265}}","{""M"":  {""18-20"":  32,  ""21-25"":  8,  ""26-30"":  3,  ""31-35"":  8,  ""36-40"":  4,  ""41-45"":  7,  ""46-50"":  5,  ""51-55"":  2,  ""56-60"":  3,  ""61-65"":  0,  ""66-70"":  4,  ""71+"":  3},  ""F"":  {""18-20"":  33,  ""21-25"":  7,  ""26-30"":  7,  ""31-35"":  7,  ""36-40"":  9,  ""41-45"":  15,  ""46-50"":  7,  ""51-55"":  2,  ""56-60"":  1,  ""61-65"":  1,  ""66-70"":  2,  ""71+"":  1}}"
1151,M13,2017,2015,Ping  Shan  North,屏山北,1875,"{""M"":  {""18-20"":  97,  ""21-25"":  214,  ""26-30"":  201,  ""31-35"":  232,  ""36-40"":  243,  ""41-45"":  257,  ""46-50"":  310,  ""51-55"":  387,  ""56-60"":  347,  ""61-65"":  261,  ""66-70"":  158,  ""71+"":  239},  ""F"":  {""18-20"":  89,  ""21-25"":  201,  ""26-30"":  190,  ""31-35"":  211,  ""36-40"":  242,  ""41-45"":  247,  ""46-50"":  282,  ""51-55"":  337,  ""56-60"":  285,  ""61-65"":  214,  ""66-70"":  142,  ""71+"":  247}}","{""M"":  {""18-20"":  33,  ""21-25"":  4,  ""26-30"":  5,  ""31-35"":  9,  ""36-40"":  3,  ""41-45"":  6,  ""46-50"":  7,  ""51-55"":  3,  ""56-60"":  6,  ""61-65"":  1,  ""66-70"":  1,  ""71+"":  1},  ""F"":  {""18-20"":  26,  ""21-25"":  8,  ""26-30"":  6,  ""31-35"":  12,  ""36-40"":  7,  ""41-45"":  2,  ""46-50"":  4,  ""51-55"":  5,  ""56-60"":  4,  ""61-65"":  3,  ""66-70"":  3,  ""71+"":  2}}"
1152,M14,2017,2015,Ha  Tsuen,廈村,1876,"{""M"":  {""18-20"":  104,  ""21-25"":  257,  ""26-30"":  244,  ""31-35"":  332,  ""36-40"":  340,  ""41-45"":  309,  ""46-50"":  359,  ""51-55"":  429,  ""56-60"":  442,  ""61-65"":  355,  ""66-70"":  234,  ""71+"":  394},  ""F"":  {""18-20"":  112,  ""21-25"":  204,  ""26-30"":  239,  ""31-35"":  267,  ""36-40"":  284,  ""41-45"":  291,  ""46-50"":  313,  ""51-55"":  395,  ""56-60"":  396,  ""61-65"":  293,  ""66-70"":  191,  ""71+"":  378}}","{""M"":  {""18-20"":  37,  ""21-25"":  9,  ""26-30"":  2,  ""31-35"":  14,  ""36-40"":  5,  ""41-45"":  6,  ""46-50"":  9,  ""51-55"":  6,  ""56-60"":  3,  ""61-65"":  5,  ""66-70"":  3,  ""71+"":  1},  ""F"":  {""18-20"":  37,  ""21-25"":  10,  ""26-30"":  12,  ""31-35"":  8,  ""36-40"":  8,  ""41-45"":  7,  ""46-50"":  5,  ""51-55"":  8,  ""56-60"":  6,  ""61-65"":  2,  ""66-70"":  4,  ""71+"":  2}}"
1153,M15,2017,2015,Tin  Shing,天盛,1877,"{""M"":  {""18-20"":  300,  ""21-25"":  574,  ""26-30"":  453,  ""31-35"":  425,  ""36-40"":  408,  ""41-45"":  578,  ""46-50"":  776,  ""51-55"":  888,  ""56-60"":  812,  ""61-65"":  530,  ""66-70"":  337,  ""71+"":  463},  ""F"":  {""18-20"":  253,  ""21-25"":  585,  ""26-30"":  429,  ""31-35"":  395,  ""36-40"":  433,  ""41-45"":  749,  ""46-50"":  846,  ""51-55"":  822,  ""56-60"":  712,  ""61-65"":  507,  ""66-70"":  336,  ""71+"":  537}}","{""M"":  {""18-20"":  94,  ""21-25"":  9,  ""26-30"":  11,  ""31-35"":  6,  ""36-40"":  5,  ""41-45"":  4,  ""46-50"":  6,  ""51-55"":  3,  ""56-60"":  4,  ""61-65"":  1,  ""66-70"":  3,  ""71+"":  2},  ""F"":  {""18-20"":  81,  ""21-25"":  10,  ""26-30"":  4,  ""31-35"":  4,  ""36-40"":  7,  ""41-45"":  11,  ""46-50"":  7,  ""51-55"":  3,  ""56-60"":  4,  ""61-65"":  0,  ""66-70"":  1,  ""71+"":  1}}"
1154,M16,2017,2015,Shui  Oi,瑞愛,1878,"{""M"":  {""18-20"":  150,  ""21-25"":  682,  ""26-30"":  679,  ""31-35"":  473,  ""36-40"":  317,  ""41-45"":  214,  ""46-50"":  249,  ""51-55"":  565,  ""56-60"":  772,  ""61-65"":  598,  ""66-70"":  408,  ""71+"":  445},  ""F"":  {""18-20"":  169,  ""21-25"":  631,  ""26-30"":  613,  ""31-35"":  399,  ""36-40"":  260,  ""41-45"":  233,  ""46-50"":  461,  ""51-55"":  878,  ""56-60"":  896,  ""61-65"":  620,  ""66-70"":  326,  ""71+"":  418}}","{""M"":  {""18-20"":  52,  ""21-25"":  13,  ""26-30"":  9,  ""31-35"":  7,  ""36-40"":  4,  ""41-45"":  4,  ""46-50"":  3,  ""51-55"":  1,  ""56-60"":  4,  ""61-65"":  5,  ""66-70"":  3,  ""71+"":  0},  ""F"":  {""18-20"":  51,  ""21-25"":  14,  ""26-30"":  14,  ""31-35"":  9,  ""36-40"":  6,  ""41-45"":  3,  ""46-50"":  5,  ""51-55"":  6,  ""56-60"":  2,  ""61-65"":  0,  ""66-70"":  1,  ""71+"":  1}}"
1155,M17,2017,2015,Shui  Wah,瑞華,1879,"{""M"":  {""18-20"":  170,  ""21-25"":  652,  ""26-30"":  644,  ""31-35"":  373,  ""36-40"":  222,  ""41-45"":  159,  ""46-50"":  179,  ""51-55"":  422,  ""56-60"":  621,  ""61-65"":  504,  ""66-70"":  324,  ""71+"":  406},  ""F"":  {""18-20"":  158,  ""21-25"":  585,  ""26-30"":  597,  ""31-35"":  323,  ""36-40"":  203,  ""41-45"":  191,  ""46-50"":  373,  ""51-55"":  683,  ""56-60"":  677,  ""61-65"":  470,  ""66-70"":  259,  ""71+"":  349}}","{""M"":  {""18-20"":  54,  ""21-25"":  11,  ""26-30"":  9,  ""31-35"":  9,  ""36-40"":  1,  ""41-45"":  1,  ""46-50"":  1,  ""51-55"":  2,  ""56-60"":  1,  ""61-65"":  3,  ""66-70"":  2,  ""71+"":  0},  ""F"":  {""18-20"":  60,  ""21-25"":  11,  ""26-30"":  11,  ""31-35"":  5,  ""36-40"":  6,  ""41-45"":  5,  ""46-50"":  7,  ""51-55"":  3,  ""56-60"":  7,  ""61-65"":  4,  ""66-70"":  1,  ""71+"":  0}}"
1156,M18,2017,2015,Chung  Wah,頌華,1880,"{""M"":  {""18-20"":  167,  ""21-25"":  482,  ""26-30"":  380,  ""31-35"":  356,  ""36-40"":  382,  ""41-45"":  335,  ""46-50"":  330,  ""51-55"":  420,  ""56-60"":  542,  ""61-65"":  383,  ""66-70"":  257,  ""71+"":  380},  ""F"":  {""18-20"":  146,  ""21-25"":  455,  ""26-30"":  336,  ""31-35"":  303,  ""36-40"":  274,  ""41-45"":  306,  ""46-50"":  400,  ""51-55"":  494,  ""56-60"":  456,  ""61-65"":  304,  ""66-70"":  200,  ""71+"":  350}}","{""M"":  {""18-20"":  58,  ""21-25"":  11,  ""26-30"":  11,  ""31-35"":  11,  ""36-40"":  3,  ""41-45"":  3,  ""46-50"":  1,  ""51-55"":  2,  ""56-60"":  3,  ""61-65"":  2,  ""66-70"":  3,  ""71+"":  2},  ""F"":  {""18-20"":  56,  ""21-25"":  10,  ""26-30"":  1,  ""31-35"":  6,  ""36-40"":  9,  ""41-45"":  5,  ""46-50"":  10,  ""51-55"":  8,  ""56-60"":  9,  ""61-65"":  3,  ""66-70"":  2,  ""71+"":  3}}"
1157,M19,2017,2015,Yuet  Yan,悅恩,1881,"{""M"":  {""18-20"":  254,  ""21-25"":  535,  ""26-30"":  479,  ""31-35"":  253,  ""36-40"":  199,  ""41-45"":  239,  ""46-50"":  280,  ""51-55"":  453,  ""56-60"":  668,  ""61-65"":  547,  ""66-70"":  404,  ""71+"":  573},  ""F"":  {""18-20"":  236,  ""21-25"":  496,  ""26-30"":  418,  ""31-35"":  215,  ""36-40"":  226,  ""41-45"":  331,  ""46-50"":  463,  ""51-55"":  558,  ""56-60"":  468,  ""61-65"":  359,  ""66-70"":  273,  ""71+"":  456}}","{""M"":  {""18-20"":  103,  ""21-25"":  19,  ""26-30"":  4,  ""31-35"":  5,  ""36-40"":  5,  ""41-45"":  4,  ""46-50"":  3,  ""51-55"":  5,  ""56-60"":  4,  ""61-65"":  10,  ""66-70"":  3,  ""71+"":  5},  ""F"":  {""18-20"":  87,  ""21-25"":  10,  ""26-30"":  9,  ""31-35"":  5,  ""36-40"":  7,  ""41-45"":  16,  ""46-50"":  9,  ""51-55"":  10,  ""56-60"":  5,  ""61-65"":  4,  ""66-70"":  4,  ""71+"":  7}}"
1158,M20,2017,2015,Fu  Yan,富恩,1882,"{""M"":  {""18-20"":  245,  ""21-25"":  422,  ""26-30"":  326,  ""31-35"":  339,  ""36-40"":  522,  ""41-45"":  751,  ""46-50"":  600,  ""51-55"":  612,  ""56-60"":  540,  ""61-65"":  376,  ""66-70"":  250,  ""71+"":  328},  ""F"":  {""18-20"":  221,  ""21-25"":  384,  ""26-30"":  293,  ""31-35"":  328,  ""36-40"":  526,  ""41-45"":  777,  ""46-50"":  646,  ""51-55"":  550,  ""56-60"":  423,  ""61-65"":  336,  ""66-70"":  253,  ""71+"":  344}}","{""M"":  {""18-20"":  91,  ""21-25"":  14,  ""26-30"":  3,  ""31-35"":  4,  ""36-40"":  12,  ""41-45"":  2,  ""46-50"":  2,  ""51-55"":  4,  ""56-60"":  8,  ""61-65"":  5,  ""66-70"":  1,  ""71+"":  1},  ""F"":  {""18-20"":  87,  ""21-25"":  10,  ""26-30"":  5,  ""31-35"":  16,  ""36-40"":  17,  ""41-45"":  13,  ""46-50"":  9,  ""51-55"":  10,  ""56-60"":  2,  ""61-65"":  2,  ""66-70"":  1,  ""71+"":  2}}"
1159,M21,2017,2015,Yat  Chak,逸澤,1883,"{""M"":  {""18-20"":  345,  ""21-25"":  866,  ""26-30"":  673,  ""31-35"":  342,  ""36-40"":  149,  ""41-45"":  184,  ""46-50"":  273,  ""51-55"":  531,  ""56-60"":  860,  ""61-65"":  537,  ""66-70"":  280,  ""71+"":  398},  ""F"":  {""18-20"":  351,  ""21-25"":  809,  ""26-30"":  642,  ""31-35"":  261,  ""36-40"":  189,  ""41-45"":  371,  ""46-50"":  632,  ""51-55"":  838,  ""56-60"":  569,  ""61-65"":  375,  ""66-70"":  148,  ""71+"":  257}}","{""M"":  {""18-20"":  99,  ""21-25"":  20,  ""26-30"":  10,  ""31-35"":  11,  ""36-40"":  1,  ""41-45"":  1,  ""46-50"":  2,  ""51-55"":  3,  ""56-60"":  7,  ""61-65"":  4,  ""66-70"":  1,  ""71+"":  1},  ""F"":  {""18-20"":  102,  ""21-25"":  15,  ""26-30"":  16,  ""31-35"":  6,  ""36-40"":  5,  ""41-45"":  8,  ""46-50"":  11,  ""51-55"":  14,  ""56-60"":  5,  ""61-65"":  1,  ""66-70"":  1,  ""71+"":  1}}"
1160,M22,2017,2015,Tin  Heng,天恒,1884,"{""M"":  {""18-20"":  442,  ""21-25"":  1130,  ""26-30"":  906,  ""31-35"":  416,  ""36-40"":  184,  ""41-45"":  241,  ""46-50"":  274,  ""51-55"":  626,  ""56-60"":  984,  ""61-65"":  564,  ""66-70"":  262,  ""71+"":  334},  ""F"":  {""18-20"":  438,  ""21-25"":  1027,  ""26-30"":  807,  ""31-35"":  316,  ""36-40"":  215,  ""41-45"":  377,  ""46-50"":  740,  ""51-55"":  958,  ""56-60"":  629,  ""61-65"":  340,  ""66-70"":  131,  ""71+"":  152}}","{""M"":  {""18-20"":  134,  ""21-25"":  16,  ""26-30"":  14,  ""31-35"":  6,  ""36-40"":  1,  ""41-45"":  4,  ""46-50"":  2,  ""51-55"":  1,  ""56-60"":  13,  ""61-65"":  1,  ""66-70"":  3,  ""71+"":  2},  ""F"":  {""18-20"":  165,  ""21-25"":  16,  ""26-30"":  11,  ""31-35"":  11,  ""36-40"":  5,  ""41-45"":  7,  ""46-50"":  9,  ""51-55"":  16,  ""56-60"":  9,  ""61-65"":  3,  ""66-70"":  0,  ""71+"":  0}}"
1161,M23,2017,2015,Wang  Yat,宏逸,1885,"{""M"":  {""18-20"":  364,  ""21-25"":  856,  ""26-30"":  657,  ""31-35"":  322,  ""36-40"":  201,  ""41-45"":  251,  ""46-50"":  331,  ""51-55"":  550,  ""56-60"":  857,  ""61-65"":  511,  ""66-70"":  305,  ""71+"":  262},  ""F"":  {""18-20"":  405,  ""21-25"":  852,  ""26-30"":  552,  ""31-35"":  261,  ""36-40"":  258,  ""41-45"":  469,  ""46-50"":  755,  ""51-55"":  775,  ""56-60"":  520,  ""61-65"":  304,  ""66-70"":  134,  ""71+"":  142}}","{""M"":  {""18-20"":  129,  ""21-25"":  11,  ""26-30"":  8,  ""31-35"":  3,  ""36-40"":  3,  ""41-45"":  1,  ""46-50"":  1,  ""51-55"":  2,  ""56-60"":  4,  ""61-65"":  2,  ""66-70"":  1,  ""71+"":  1},  ""F"":  {""18-20"":  152,  ""21-25"":  23,  ""26-30"":  12,  ""31-35"":  7,  ""36-40"":  9,  ""41-45"":  10,  ""46-50"":  13,  ""51-55"":  9,  ""56-60"":  4,  ""61-65"":  2,  ""66-70"":  3,  ""71+"":  0}}"
1162,M24,2017,2015,Ching  King,晴景,1886,"{""M"":  {""18-20"":  233,  ""21-25"":  451,  ""26-30"":  304,  ""31-35"":  213,  ""36-40"":  290,  ""41-45"":  434,  ""46-50"":  415,  ""51-55"":  564,  ""56-60"":  576,  ""61-65"":  391,  ""66-70"":  322,  ""71+"":  440},  ""F"":  {""18-20"":  239,  ""21-25"":  425,  ""26-30"":  275,  ""31-35"":  270,  ""36-40"":  380,  ""41-45"":  534,  ""46-50"":  562,  ""51-55"":  518,  ""56-60"":  364,  ""61-65"":  264,  ""66-70"":  212,  ""71+"":  367}}","{""M"":  {""18-20"":  92,  ""21-25"":  11,  ""26-30"":  8,  ""31-35"":  7,  ""36-40"":  6,  ""41-45"":  5,  ""46-50"":  2,  ""51-55"":  4,  ""56-60"":  2,  ""61-65"":  4,  ""66-70"":  3,  ""71+"":  2},  ""F"":  {""18-20"":  82,  ""21-25"":  13,  ""26-30"":  8,  ""31-35"":  9,  ""36-40"":  18,  ""41-45"":  18,  ""46-50"":  14,  ""51-55"":  6,  ""56-60"":  3,  ""61-65"":  4,  ""66-70"":  3,  ""71+"":  1}}"
1163,M25,2017,2015,Kingswood  North,嘉湖北,1887,"{""M"":  {""18-20"":  192,  ""21-25"":  355,  ""26-30"":  302,  ""31-35"":  336,  ""36-40"":  395,  ""41-45"":  428,  ""46-50"":  556,  ""51-55"":  704,  ""56-60"":  635,  ""61-65"":  483,  ""66-70"":  363,  ""71+"":  504},  ""F"":  {""18-20"":  163,  ""21-25"":  340,  ""26-30"":  308,  ""31-35"":  308,  ""36-40"":  390,  ""41-45"":  527,  ""46-50"":  686,  ""51-55"":  745,  ""56-60"":  601,  ""61-65"":  468,  ""66-70"":  362,  ""71+"":  510}}","{""M"":  {""18-20"":  59,  ""21-25"":  3,  ""26-30"":  9,  ""31-35"":  8,  ""36-40"":  9,  ""41-45"":  6,  ""46-50"":  7,  ""51-55"":  8,  ""56-60"":  11,  ""61-65"":  2,  ""66-70"":  1,  ""71+"":  3},  ""F"":  {""18-20"":  59,  ""21-25"":  6,  ""26-30"":  13,  ""31-35"":  9,  ""36-40"":  10,  ""41-45"":  11,  ""46-50"":  6,  ""51-55"":  11,  ""56-60"":  5,  ""61-65"":  4,  ""66-70"":  2,  ""71+"":  3}}"
1164,M26,2017,2015,Tsz  Yau,慈祐,1888,"{""M"":  {""18-20"":  138,  ""21-25"":  458,  ""26-30"":  433,  ""31-35"":  375,  ""36-40"":  271,  ""41-45"":  211,  ""46-50"":  269,  ""51-55"":  465,  ""56-60"":  665,  ""61-65"":  452,  ""66-70"":  357,  ""71+"":  488},  ""F"":  {""18-20"":  123,  ""21-25"":  434,  ""26-30"":  369,  ""31-35"":  287,  ""36-40"":  230,  ""41-45"":  244,  ""46-50"":  368,  ""51-55"":  677,  ""56-60"":  649,  ""61-65"":  508,  ""66-70"":  304,  ""71+"":  573}}","{""M"":  {""18-20"":  56,  ""21-25"":  11,  ""26-30"":  4,  ""31-35"":  10,  ""36-40"":  2,  ""41-45"":  1,  ""46-50"":  5,  ""51-55"":  5,  ""56-60"":  7,  ""61-65"":  2,  ""66-70"":  6,  ""71+"":  3},  ""F"":  {""18-20"":  38,  ""21-25"":  14,  ""26-30"":  5,  ""31-35"":  9,  ""36-40"":  3,  ""41-45"":  5,  ""46-50"":  4,  ""51-55"":  7,  ""56-60"":  4,  ""61-65"":  8,  ""66-70"":  3,  ""71+"":  4}}"
1165,M27,2017,2015,Yiu  Yau,耀祐,1889,"{""M"":  {""18-20"":  128,  ""21-25"":  531,  ""26-30"":  563,  ""31-35"":  313,  ""36-40"":  290,  ""41-45"":  196,  ""46-50"":  206,  ""51-55"":  413,  ""56-60"":  610,  ""61-65"":  469,  ""66-70"":  313,  ""71+"":  368},  ""F"":  {""18-20"":  128,  ""21-25"":  466,  ""26-30"":  524,  ""31-35"":  283,  ""36-40"":  225,  ""41-45"":  184,  ""46-50"":  321,  ""51-55"":  637,  ""56-60"":  696,  ""61-65"":  501,  ""66-70"":  269,  ""71+"":  289}}","{""M"":  {""18-20"":  35,  ""21-25"":  9,  ""26-30"":  8,  ""31-35"":  6,  ""36-40"":  5,  ""41-45"":  4,  ""46-50"":  2,  ""51-55"":  4,  ""56-60"":  2,  ""61-65"":  0,  ""66-70"":  0,  ""71+"":  1},  ""F"":  {""18-20"":  37,  ""21-25"":  7,  ""26-30"":  10,  ""31-35"":  5,  ""36-40"":  2,  ""41-45"":  3,  ""46-50"":  6,  ""51-55"":  7,  ""56-60"":  2,  ""61-65"":  1,  ""66-70"":  1,  ""71+"":  0}}"
1166,M28,2017,2015,Tin  Yiu,天耀,1890,"{""M"":  {""18-20"":  98,  ""21-25"":  403,  ""26-30"":  586,  ""31-35"":  345,  ""36-40"":  216,  ""41-45"":  155,  ""46-50"":  157,  ""51-55"":  304,  ""56-60"":  619,  ""61-65"":  503,  ""66-70"":  337,  ""71+"":  358},  ""F"":  {""18-20"":  90,  ""21-25"":  427,  ""26-30"":  519,  ""31-35"":  273,  ""36-40"":  190,  ""41-45"":  172,  ""46-50"":  289,  ""51-55"":  608,  ""56-60"":  720,  ""61-65"":  472,  ""66-70"":  253,  ""71+"":  350}}","{""M"":  {""18-20"":  33,  ""21-25"":  6,  ""26-30"":  7,  ""31-35"":  7,  ""36-40"":  5,  ""41-45"":  4,  ""46-50"":  2,  ""51-55"":  4,  ""56-60"":  6,  ""61-65"":  5,  ""66-70"":  1,  ""71+"":  2},  ""F"":  {""18-20"":  26,  ""21-25"":  9,  ""26-30"":  10,  ""31-35"":  4,  ""36-40"":  6,  ""41-45"":  4,  ""46-50"":  5,  ""51-55"":  5,  ""56-60"":  4,  ""61-65"":  8,  ""66-70"":  2,  ""71+"":  6}}"
1167,M29,2017,2015,Kingswood  South,嘉湖南,1891,"{""M"":  {""18-20"":  144,  ""21-25"":  346,  ""26-30"":  274,  ""31-35"":  269,  ""36-40"":  298,  ""41-45"":  353,  ""46-50"":  357,  ""51-55"":  531,  ""56-60"":  510,  ""61-65"":  365,  ""66-70"":  271,  ""71+"":  381},  ""F"":  {""18-20"":  161,  ""21-25"":  313,  ""26-30"":  271,  ""31-35"":  257,  ""36-40"":  291,  ""41-45"":  370,  ""46-50"":  485,  ""51-55"":  528,  ""56-60"":  448,  ""61-65"":  301,  ""66-70"":  274,  ""71+"":  389}}","{""M"":  {""18-20"":  46,  ""21-25"":  12,  ""26-30"":  6,  ""31-35"":  8,  ""36-40"":  8,  ""41-45"":  8,  ""46-50"":  7,  ""51-55"":  7,  ""56-60"":  9,  ""61-65"":  2,  ""66-70"":  2,  ""71+"":  5},  ""F"":  {""18-20"":  56,  ""21-25"":  9,  ""26-30"":  8,  ""31-35"":  4,  ""36-40"":  7,  ""41-45"":  4,  ""46-50"":  12,  ""51-55"":  6,  ""56-60"":  4,  ""61-65"":  2,  ""66-70"":  1,  ""71+"":  7}}"
1168,M30,2017,2015,Chung  Pak,頌栢,1892,"{""M"":  {""18-20"":  160,  ""21-25"":  230,  ""26-30"":  250,  ""31-35"":  286,  ""36-40"":  349,  ""41-45"":  423,  ""46-50"":  404,  ""51-55"":  494,  ""56-60"":  451,  ""61-65"":  317,  ""66-70"":  211,  ""71+"":  302},  ""F"":  {""18-20"":  145,  ""21-25"":  299,  ""26-30"":  260,  ""31-35"":  287,  ""36-40"":  363,  ""41-45"":  438,  ""46-50"":  429,  ""51-55"":  469,  ""56-60"":  397,  ""61-65"":  338,  ""66-70"":  223,  ""71+"":  309}}","{""M"":  {""18-20"":  50,  ""21-25"":  4,  ""26-30"":  8,  ""31-35"":  10,  ""36-40"":  7,  ""41-45"":  4,  ""46-50"":  9,  ""51-55"":  5,  ""56-60"":  3,  ""61-65"":  1,  ""66-70"":  1,  ""71+"":  0},  ""F"":  {""18-20"":  60,  ""21-25"":  9,  ""26-30"":  4,  ""31-35"":  9,  ""36-40"":  7,  ""41-45"":  8,  ""46-50"":  11,  ""51-55"":  3,  ""56-60"":  2,  ""61-65"":  2,  ""66-70"":  3,  ""71+"":  0}}"
1169,M31,2017,2015,Fairview  Park,錦綉花園,1893,"{""M"":  {""18-20"":  107,  ""21-25"":  305,  ""26-30"":  248,  ""31-35"":  224,  ""36-40"":  261,  ""41-45"":  279,  ""46-50"":  325,  ""51-55"":  548,  ""56-60"":  566,  ""61-65"":  472,  ""66-70"":  343,  ""71+"":  415},  ""F"":  {""18-20"":  109,  ""21-25"":  281,  ""26-30"":  244,  ""31-35"":  235,  ""36-40"":  294,  ""41-45"":  332,  ""46-50"":  405,  ""51-55"":  587,  ""56-60"":  587,  ""61-65"":  416,  ""66-70"":  299,  ""71+"":  360}}","{""M"":  {""18-20"":  42,  ""21-25"":  4,  ""26-30"":  9,  ""31-35"":  3,  ""36-40"":  4,  ""41-45"":  6,  ""46-50"":  6,  ""51-55"":  7,  ""56-60"":  4,  ""61-65"":  1,  ""66-70"":  1,  ""71+"":  0},  ""F"":  {""18-20"":  41,  ""21-25"":  7,  ""26-30"":  4,  ""31-35"":  5,  ""36-40"":  4,  ""41-45"":  5,  ""46-50"":  3,  ""51-55"":  9,  ""56-60"":  10,  ""61-65"":  4,  ""66-70"":  0,  ""71+"":  0}}"
